name,hypothesis_id,symbol,timeframe_minutes,lookback,threshold,direction,leader
unique_01153,H002,GC,30,2,0.25,-1,
unique_01154,H002,GC,30,2,0.25,1,
unique_01155,H002,GC,30,2,0.5,-1,
unique_01156,H002,GC,30,2,0.5,1,
unique_01157,H002,GC,30,2,0.75,-1,
unique_01158,H002,GC,30,2,0.75,1,
unique_01159,H002,GC,30,5,0.25,-1,
unique_01160,H002,GC,30,5,0.25,1,
unique_01161,H002,GC,30,5,0.5,-1,
unique_01162,H002,GC,30,5,0.5,1,
unique_01163,H002,GC,30,5,0.75,-1,
unique_01164,H002,GC,30,5,0.75,1,
unique_01165,H002,GC,30,10,0.25,-1,
unique_01166,H002,GC,30,10,0.25,1,
unique_01167,H002,GC,30,10,0.5,-1,
unique_01168,H002,GC,30,10,0.5,1,
unique_01169,H002,GC,30,10,0.75,-1,
unique_01170,H002,GC,30,10,0.75,1,
unique_01171,H002,GC,30,20,0.25,-1,
unique_01172,H002,GC,30,20,0.25,1,
unique_01173,H002,GC,30,20,0.5,-1,
unique_01174,H002,GC,30,20,0.5,1,
unique_01175,H002,GC,30,20,0.75,-1,
unique_01176,H002,GC,30,20,0.75,1,
unique_01177,H003,GC,30,20,0.0,-1,
unique_01178,H003,GC,30,20,0.0,1,
unique_01179,H003,GC,30,20,0.5,-1,
unique_01180,H003,GC,30,20,0.5,1,
unique_01181,H003,GC,30,20,1.0,-1,
unique_01182,H003,GC,30,20,1.0,1,
unique_01183,H003,GC,30,60,0.0,-1,
unique_01184,H003,GC,30,60,0.0,1,
unique_01185,H003,GC,30,60,0.5,-1,
unique_01186,H003,GC,30,60,0.5,1,
unique_01187,H003,GC,30,60,1.0,-1,
unique_01188,H003,GC,30,60,1.0,1,
unique_01189,H004,GC,30,10,0.2,-1,
unique_01190,H004,GC,30,10,0.2,1,
unique_01191,H004,GC,30,10,0.35,-1,
unique_01192,H004,GC,30,10,0.35,1,
unique_01193,H004,GC,30,20,0.2,-1,
unique_01194,H004,GC,30,20,0.2,1,
unique_01195,H004,GC,30,20,0.35,-1,
unique_01196,H004,GC,30,20,0.35,1,
unique_01197,H004,GC,30,40,0.2,-1,
unique_01198,H004,GC,30,40,0.2,1,
unique_01199,H004,GC,30,40,0.35,-1,
unique_01200,H004,GC,30,40,0.35,1,
unique_01201,H002,HG,30,2,0.25,-1,
unique_01202,H002,HG,30,2,0.25,1,
unique_01203,H002,HG,30,2,0.5,-1,
unique_01204,H002,HG,30,2,0.5,1,
unique_01205,H002,HG,30,2,0.75,-1,
unique_01206,H002,HG,30,2,0.75,1,
unique_01207,H002,HG,30,5,0.25,-1,
unique_01208,H002,HG,30,5,0.25,1,
unique_01209,H002,HG,30,5,0.5,-1,
unique_01210,H002,HG,30,5,0.5,1,
unique_01211,H002,HG,30,5,0.75,-1,
unique_01212,H002,HG,30,5,0.75,1,
unique_01213,H002,HG,30,10,0.25,-1,
unique_01214,H002,HG,30,10,0.25,1,
unique_01215,H002,HG,30,10,0.5,-1,
unique_01216,H002,HG,30,10,0.5,1,
unique_01217,H002,HG,30,10,0.75,-1,
unique_01218,H002,HG,30,10,0.75,1,
unique_01219,H002,HG,30,20,0.25,-1,
unique_01220,H002,HG,30,20,0.25,1,
unique_01221,H002,HG,30,20,0.5,-1,
unique_01222,H002,HG,30,20,0.5,1,
unique_01223,H002,HG,30,20,0.75,-1,
unique_01224,H002,HG,30,20,0.75,1,
unique_01225,H003,HG,30,20,0.0,-1,
unique_01226,H003,HG,30,20,0.0,1,
unique_01227,H003,HG,30,20,0.5,-1,
unique_01228,H003,HG,30,20,0.5,1,
unique_01229,H003,HG,30,20,1.0,-1,
unique_01230,H003,HG,30,20,1.0,1,
unique_01231,H003,HG,30,60,0.0,-1,
unique_01232,H003,HG,30,60,0.0,1,
unique_01233,H003,HG,30,60,0.5,-1,
unique_01234,H003,HG,30,60,0.5,1,
unique_01235,H003,HG,30,60,1.0,-1,
unique_01236,H003,HG,30,60,1.0,1,
unique_01237,H004,HG,30,10,0.2,-1,
unique_01238,H004,HG,30,10,0.2,1,
unique_01239,H004,HG,30,10,0.35,-1,
unique_01240,H004,HG,30,10,0.35,1,
unique_01241,H004,HG,30,20,0.2,-1,
unique_01242,H004,HG,30,20,0.2,1,
unique_01243,H004,HG,30,20,0.35,-1,
unique_01244,H004,HG,30,20,0.35,1,
unique_01245,H004,HG,30,40,0.2,-1,
unique_01246,H004,HG,30,40,0.2,1,
unique_01247,H004,HG,30,40,0.35,-1,
unique_01248,H004,HG,30,40,0.35,1,
unique_01249,H002,NG,30,2,0.25,-1,
unique_01250,H002,NG,30,2,0.25,1,
unique_01251,H002,NG,30,2,0.5,-1,
unique_01252,H002,NG,30,2,0.5,1,
unique_01253,H002,NG,30,2,0.75,-1,
unique_01254,H002,NG,30,2,0.75,1,
unique_01255,H002,NG,30,5,0.25,-1,
unique_01256,H002,NG,30,5,0.25,1,
unique_01257,H002,NG,30,5,0.5,-1,
unique_01258,H002,NG,30,5,0.5,1,
unique_01259,H002,NG,30,5,0.75,-1,
unique_01260,H002,NG,30,5,0.75,1,
unique_01261,H002,NG,30,10,0.25,-1,
unique_01262,H002,NG,30,10,0.25,1,
unique_01263,H002,NG,30,10,0.5,-1,
unique_01264,H002,NG,30,10,0.5,1,
unique_01265,H002,NG,30,10,0.75,-1,
unique_01266,H002,NG,30,10,0.75,1,
unique_01267,H002,NG,30,20,0.25,-1,
unique_01268,H002,NG,30,20,0.25,1,
unique_01269,H002,NG,30,20,0.5,-1,
unique_01270,H002,NG,30,20,0.5,1,
unique_01271,H002,NG,30,20,0.75,-1,
unique_01272,H002,NG,30,20,0.75,1,
unique_01273,H003,NG,30,20,0.0,-1,
unique_01274,H003,NG,30,20,0.0,1,
unique_01275,H003,NG,30,20,0.5,-1,
unique_01276,H003,NG,30,20,0.5,1,
unique_01277,H003,NG,30,20,1.0,-1,
unique_01278,H003,NG,30,20,1.0,1,
unique_01279,H003,NG,30,60,0.0,-1,
unique_01280,H003,NG,30,60,0.0,1,
unique_01281,H003,NG,30,60,0.5,-1,
unique_01282,H003,NG,30,60,0.5,1,
unique_01283,H003,NG,30,60,1.0,-1,
unique_01284,H003,NG,30,60,1.0,1,
unique_01285,H004,NG,30,10,0.2,-1,
unique_01286,H004,NG,30,10,0.2,1,
unique_01287,H004,NG,30,10,0.35,-1,
unique_01288,H004,NG,30,10,0.35,1,
unique_01289,H004,NG,30,20,0.2,-1,
unique_01290,H004,NG,30,20,0.2,1,
unique_01291,H004,NG,30,20,0.35,-1,
unique_01292,H004,NG,30,20,0.35,1,
unique_01293,H004,NG,30,40,0.2,-1,
unique_01294,H004,NG,30,40,0.2,1,
unique_01295,H004,NG,30,40,0.35,-1,
unique_01296,H004,NG,30,40,0.35,1,
unique_01297,H002,NKD,30,2,0.25,-1,
unique_01298,H002,NKD,30,2,0.25,1,
unique_01299,H002,NKD,30,2,0.5,-1,
unique_01300,H002,NKD,30,2,0.5,1,
unique_01301,H002,NKD,30,2,0.75,-1,
unique_01302,H002,NKD,30,2,0.75,1,
unique_01303,H002,NKD,30,5,0.25,-1,
unique_01304,H002,NKD,30,5,0.25,1,
unique_01305,H002,NKD,30,5,0.5,-1,
unique_01306,H002,NKD,30,5,0.5,1,
unique_01307,H002,NKD,30,5,0.75,-1,
unique_01308,H002,NKD,30,5,0.75,1,
unique_01309,H002,NKD,30,10,0.25,-1,
unique_01310,H002,NKD,30,10,0.25,1,
unique_01311,H002,NKD,30,10,0.5,-1,
unique_01312,H002,NKD,30,10,0.5,1,
unique_01313,H002,NKD,30,10,0.75,-1,
unique_01314,H002,NKD,30,10,0.75,1,
unique_01315,H002,NKD,30,20,0.25,-1,
unique_01316,H002,NKD,30,20,0.25,1,
unique_01317,H002,NKD,30,20,0.5,-1,
unique_01318,H002,NKD,30,20,0.5,1,
unique_01319,H002,NKD,30,20,0.75,-1,
unique_01320,H002,NKD,30,20,0.75,1,
unique_01321,H003,NKD,30,20,0.0,-1,
unique_01322,H003,NKD,30,20,0.0,1,
unique_01323,H003,NKD,30,20,0.5,-1,
unique_01324,H003,NKD,30,20,0.5,1,
unique_01325,H003,NKD,30,20,1.0,-1,
unique_01326,H003,NKD,30,20,1.0,1,
unique_01327,H003,NKD,30,60,0.0,-1,
unique_01328,H003,NKD,30,60,0.0,1,
unique_01329,H003,NKD,30,60,0.5,-1,
unique_01330,H003,NKD,30,60,0.5,1,
unique_01331,H003,NKD,30,60,1.0,-1,
unique_01332,H003,NKD,30,60,1.0,1,
unique_01333,H004,NKD,30,10,0.2,-1,
unique_01334,H004,NKD,30,10,0.2,1,
unique_01335,H004,NKD,30,10,0.35,-1,
unique_01336,H004,NKD,30,10,0.35,1,
unique_01337,H004,NKD,30,20,0.2,-1,
unique_01338,H004,NKD,30,20,0.2,1,
unique_01339,H004,NKD,30,20,0.35,-1,
unique_01340,H004,NKD,30,20,0.35,1,
unique_01341,H004,NKD,30,40,0.2,-1,
unique_01342,H004,NKD,30,40,0.2,1,
unique_01343,H004,NKD,30,40,0.35,-1,
unique_01344,H004,NKD,30,40,0.35,1,
unique_01345,H002,ZC,30,2,0.25,-1,
unique_01346,H002,ZC,30,2,0.25,1,
unique_01347,H002,ZC,30,2,0.5,-1,
unique_01348,H002,ZC,30,2,0.5,1,
unique_01349,H002,ZC,30,2,0.75,-1,
unique_01350,H002,ZC,30,2,0.75,1,
unique_01351,H002,ZC,30,5,0.25,-1,
unique_01352,H002,ZC,30,5,0.25,1,
unique_01353,H002,ZC,30,5,0.5,-1,
unique_01354,H002,ZC,30,5,0.5,1,
unique_01355,H002,ZC,30,5,0.75,-1,
unique_01356,H002,ZC,30,5,0.75,1,
unique_01357,H002,ZC,30,10,0.25,-1,
unique_01358,H002,ZC,30,10,0.25,1,
unique_01359,H002,ZC,30,10,0.5,-1,
unique_01360,H002,ZC,30,10,0.5,1,
unique_01361,H002,ZC,30,10,0.75,-1,
unique_01362,H002,ZC,30,10,0.75,1,
unique_01363,H002,ZC,30,20,0.25,-1,
unique_01364,H002,ZC,30,20,0.25,1,
unique_01365,H002,ZC,30,20,0.5,-1,
unique_01366,H002,ZC,30,20,0.5,1,
unique_01367,H002,ZC,30,20,0.75,-1,
unique_01368,H002,ZC,30,20,0.75,1,
unique_01369,H003,ZC,30,20,0.0,-1,
unique_01370,H003,ZC,30,20,0.0,1,
unique_01371,H003,ZC,30,20,0.5,-1,
unique_01372,H003,ZC,30,20,0.5,1,
unique_01373,H003,ZC,30,20,1.0,-1,
unique_01374,H003,ZC,30,20,1.0,1,
unique_01375,H003,ZC,30,60,0.0,-1,
unique_01376,H003,ZC,30,60,0.0,1,
unique_01377,H003,ZC,30,60,0.5,-1,
unique_01378,H003,ZC,30,60,0.5,1,
unique_01379,H003,ZC,30,60,1.0,-1,
unique_01380,H003,ZC,30,60,1.0,1,
unique_01381,H004,ZC,30,10,0.2,-1,
unique_01382,H004,ZC,30,10,0.2,1,
unique_01383,H004,ZC,30,10,0.35,-1,
unique_01384,H004,ZC,30,10,0.35,1,
unique_01385,H004,ZC,30,20,0.2,-1,
unique_01386,H004,ZC,30,20,0.2,1,
unique_01387,H004,ZC,30,20,0.35,-1,
unique_01388,H004,ZC,30,20,0.35,1,
unique_01389,H004,ZC,30,40,0.2,-1,
unique_01390,H004,ZC,30,40,0.2,1,
unique_01391,H004,ZC,30,40,0.35,-1,
unique_01392,H004,ZC,30,40,0.35,1,
unique_01393,H002,ZN,30,2,0.25,-1,
unique_01394,H002,ZN,30,2,0.25,1,
unique_01395,H002,ZN,30,2,0.5,-1,
unique_01396,H002,ZN,30,2,0.5,1,
unique_01397,H002,ZN,30,2,0.75,-1,
unique_01398,H002,ZN,30,2,0.75,1,
unique_01399,H002,ZN,30,5,0.25,-1,
unique_01400,H002,ZN,30,5,0.25,1,
unique_01401,H002,ZN,30,5,0.5,-1,
unique_01402,H002,ZN,30,5,0.5,1,
unique_01403,H002,ZN,30,5,0.75,-1,
unique_01404,H002,ZN,30,5,0.75,1,
unique_01405,H002,ZN,30,10,0.25,-1,
unique_01406,H002,ZN,30,10,0.25,1,
unique_01407,H002,ZN,30,10,0.5,-1,
unique_01408,H002,ZN,30,10,0.5,1,
unique_01409,H002,ZN,30,10,0.75,-1,
unique_01410,H002,ZN,30,10,0.75,1,
unique_01411,H002,ZN,30,20,0.25,-1,
unique_01412,H002,ZN,30,20,0.25,1,
unique_01413,H002,ZN,30,20,0.5,-1,
unique_01414,H002,ZN,30,20,0.5,1,
unique_01415,H002,ZN,30,20,0.75,-1,
unique_01416,H002,ZN,30,20,0.75,1,
unique_01417,H003,ZN,30,20,0.0,-1,
unique_01418,H003,ZN,30,20,0.0,1,
unique_01419,H003,ZN,30,20,0.5,-1,
unique_01420,H003,ZN,30,20,0.5,1,
unique_01421,H003,ZN,30,20,1.0,-1,
unique_01422,H003,ZN,30,20,1.0,1,
unique_01423,H003,ZN,30,60,0.0,-1,
unique_01424,H003,ZN,30,60,0.0,1,
unique_01425,H003,ZN,30,60,0.5,-1,
unique_01426,H003,ZN,30,60,0.5,1,
unique_01427,H003,ZN,30,60,1.0,-1,
unique_01428,H003,ZN,30,60,1.0,1,
unique_01429,H004,ZN,30,10,0.2,-1,
unique_01430,H004,ZN,30,10,0.2,1,
unique_01431,H004,ZN,30,10,0.35,-1,
unique_01432,H004,ZN,30,10,0.35,1,
unique_01433,H004,ZN,30,20,0.2,-1,
unique_01434,H004,ZN,30,20,0.2,1,
unique_01435,H004,ZN,30,20,0.35,-1,
unique_01436,H004,ZN,30,20,0.35,1,
unique_01437,H004,ZN,30,40,0.2,-1,
unique_01438,H004,ZN,30,40,0.2,1,
unique_01439,H004,ZN,30,40,0.35,-1,
unique_01440,H004,ZN,30,40,0.35,1,
unique_01441,H005,6E,60,1,0.5,-1,6J
unique_01442,H005,6E,60,1,0.5,1,6J
unique_01443,H005,6E,60,1,1.0,-1,6J
unique_01444,H005,6E,60,1,1.0,1,6J
unique_01445,H005,6J,60,1,0.5,-1,6E
unique_01446,H005,6J,60,1,0.5,1,6E
unique_01447,H005,6J,60,1,1.0,-1,6E
unique_01448,H005,6J,60,1,1.0,1,6E
unique_01449,H005,CL,60,1,0.5,-1,NG
unique_01450,H005,CL,60,1,0.5,1,NG
unique_01451,H005,CL,60,1,1.0,-1,NG
unique_01452,H005,CL,60,1,1.0,1,NG
unique_01453,H005,ES,60,1,0.5,-1,ZN
unique_01454,H005,ES,60,1,0.5,1,ZN
unique_01455,H005,ES,60,1,1.0,-1,ZN
unique_01456,H005,ES,60,1,1.0,1,ZN
unique_01457,H005,GC,60,1,0.5,-1,HG
unique_01458,H005,GC,60,1,0.5,1,HG
unique_01459,H005,GC,60,1,1.0,-1,HG
unique_01460,H005,GC,60,1,1.0,1,HG
unique_01461,H005,HG,60,1,0.5,-1,GC
unique_01462,H005,HG,60,1,0.5,1,GC
unique_01463,H005,HG,60,1,1.0,-1,GC
unique_01464,H005,HG,60,1,1.0,1,GC
unique_01465,H005,NG,60,1,0.5,-1,CL
unique_01466,H005,NG,60,1,0.5,1,CL
unique_01467,H005,NG,60,1,1.0,-1,CL
unique_01468,H005,NG,60,1,1.0,1,CL
unique_01469,H005,NKD,60,1,0.5,-1,ES
unique_01470,H005,NKD,60,1,0.5,1,ES
unique_01471,H005,NKD,60,1,1.0,-1,ES
unique_01472,H005,NKD,60,1,1.0,1,ES
unique_01473,H005,ZC,60,1,0.5,-1,CL
unique_01474,H005,ZC,60,1,0.5,1,CL
unique_01475,H005,ZC,60,1,1.0,-1,CL
unique_01476,H005,ZC,60,1,1.0,1,CL
unique_01477,H005,ZN,60,1,0.5,-1,ES
unique_01478,H005,ZN,60,1,0.5,1,ES
unique_01479,H005,ZN,60,1,1.0,-1,ES
unique_01480,H005,ZN,60,1,1.0,1,ES
unique_01481,H005,6E,60,2,0.5,-1,6J
unique_01482,H005,6E,60,2,0.5,1,6J
unique_01483,H005,6E,60,2,1.0,-1,6J
unique_01484,H005,6E,60,2,1.0,1,6J
unique_01485,H005,6J,60,2,0.5,-1,6E
unique_01486,H005,6J,60,2,0.5,1,6E
unique_01487,H005,6J,60,2,1.0,-1,6E
unique_01488,H005,6J,60,2,1.0,1,6E
unique_01489,H005,CL,60,2,0.5,-1,NG
unique_01490,H005,CL,60,2,0.5,1,NG
unique_01491,H005,CL,60,2,1.0,-1,NG
unique_01492,H005,CL,60,2,1.0,1,NG
unique_01493,H005,ES,60,2,0.5,-1,ZN
unique_01494,H005,ES,60,2,0.5,1,ZN
unique_01495,H005,ES,60,2,1.0,-1,ZN
unique_01496,H005,ES,60,2,1.0,1,ZN
unique_01497,H005,GC,60,2,0.5,-1,HG
unique_01498,H005,GC,60,2,0.5,1,HG
unique_01499,H005,GC,60,2,1.0,-1,HG
unique_01500,H005,GC,60,2,1.0,1,HG
unique_01501,H005,HG,60,2,0.5,-1,GC
unique_01502,H005,HG,60,2,0.5,1,GC
unique_01503,H005,HG,60,2,1.0,-1,GC
unique_01504,H005,HG,60,2,1.0,1,GC
unique_01505,H005,NG,60,2,0.5,-1,CL
unique_01506,H005,NG,60,2,0.5,1,CL
unique_01507,H005,NG,60,2,1.0,-1,CL
unique_01508,H005,NG,60,2,1.0,1,CL
unique_01509,H005,NKD,60,2,0.5,-1,ES
unique_01510,H005,NKD,60,2,0.5,1,ES
unique_01511,H005,NKD,60,2,1.0,-1,ES
unique_01512,H005,NKD,60,2,1.0,1,ES
unique_01513,H005,ZC,60,2,0.5,-1,CL
unique_01514,H005,ZC,60,2,0.5,1,CL
unique_01515,H005,ZC,60,2,1.0,-1,CL
unique_01516,H005,ZC,60,2,1.0,1,CL
unique_01517,H005,ZN,60,2,0.5,-1,ES
unique_01518,H005,ZN,60,2,0.5,1,ES
unique_01519,H005,ZN,60,2,1.0,-1,ES
unique_01520,H005,ZN,60,2,1.0,1,ES
unique_01521,H005,6E,60,4,0.5,-1,6J
unique_01522,H005,6E,60,4,0.5,1,6J
unique_01523,H005,6E,60,4,1.0,-1,6J
unique_01524,H005,6E,60,4,1.0,1,6J
unique_01525,H005,6J,60,4,0.5,-1,6E
unique_01526,H005,6J,60,4,0.5,1,6E
unique_01527,H005,6J,60,4,1.0,-1,6E
unique_01528,H005,6J,60,4,1.0,1,6E
unique_01529,H005,CL,60,4,0.5,-1,NG
unique_01530,H005,CL,60,4,0.5,1,NG
unique_01531,H005,CL,60,4,1.0,-1,NG
unique_01532,H005,CL,60,4,1.0,1,NG
unique_01533,H005,ES,60,4,0.5,-1,ZN
unique_01534,H005,ES,60,4,0.5,1,ZN
unique_01535,H005,ES,60,4,1.0,-1,ZN
unique_01536,H005,ES,60,4,1.0,1,ZN
unique_01537,H005,GC,60,4,0.5,-1,HG
unique_01538,H005,GC,60,4,0.5,1,HG
unique_01539,H005,GC,60,4,1.0,-1,HG
unique_01540,H005,GC,60,4,1.0,1,HG
unique_01541,H005,HG,60,4,0.5,-1,GC
unique_01542,H005,HG,60,4,0.5,1,GC
unique_01543,H005,HG,60,4,1.0,-1,GC
unique_01544,H005,HG,60,4,1.0,1,GC
unique_01545,H005,NG,60,4,0.5,-1,CL
unique_01546,H005,NG,60,4,0.5,1,CL
unique_01547,H005,NG,60,4,1.0,-1,CL
unique_01548,H005,NG,60,4,1.0,1,CL
unique_01549,H005,NKD,60,4,0.5,-1,ES
unique_01550,H005,NKD,60,4,0.5,1,ES
unique_01551,H005,NKD,60,4,1.0,-1,ES
unique_01552,H005,NKD,60,4,1.0,1,ES
unique_01553,H005,ZC,60,4,0.5,-1,CL
unique_01554,H005,ZC,60,4,0.5,1,CL
unique_01555,H005,ZC,60,4,1.0,-1,CL
unique_01556,H005,ZC,60,4,1.0,1,CL
unique_01557,H005,ZN,60,4,0.5,-1,ES
unique_01558,H005,ZN,60,4,0.5,1,ES
unique_01559,H005,ZN,60,4,1.0,-1,ES
unique_01560,H005,ZN,60,4,1.0,1,ES
unique_01561,H006,6E,60,2,0.5,-1,
unique_01562,H006,6E,60,2,0.5,1,
unique_01563,H006,6E,60,2,1.0,-1,
unique_01564,H006,6E,60,2,1.0,1,
unique_01565,H006,6J,60,2,0.5,-1,
unique_01566,H006,6J,60,2,0.5,1,
unique_01567,H006,6J,60,2,1.0,-1,
unique_01568,H006,6J,60,2,1.0,1,
unique_01569,H006,CL,60,2,0.5,-1,
unique_01570,H006,CL,60,2,0.5,1,
unique_01571,H006,CL,60,2,1.0,-1,
unique_01572,H006,CL,60,2,1.0,1,
unique_01573,H006,ES,60,2,0.5,-1,
unique_01574,H006,ES,60,2,0.5,1,
unique_01575,H006,ES,60,2,1.0,-1,
unique_01576,H006,ES,60,2,1.0,1,
unique_01577,H006,GC,60,2,0.5,-1,
unique_01578,H006,GC,60,2,0.5,1,
unique_01579,H006,GC,60,2,1.0,-1,
unique_01580,H006,GC,60,2,1.0,1,
unique_01581,H006,HG,60,2,0.5,-1,
unique_01582,H006,HG,60,2,0.5,1,
unique_01583,H006,HG,60,2,1.0,-1,
unique_01584,H006,HG,60,2,1.0,1,
unique_01585,H006,NG,60,2,0.5,-1,
unique_01586,H006,NG,60,2,0.5,1,
unique_01587,H006,NG,60,2,1.0,-1,
unique_01588,H006,NG,60,2,1.0,1,
unique_01589,H006,NKD,60,2,0.5,-1,
unique_01590,H006,NKD,60,2,0.5,1,
unique_01591,H006,NKD,60,2,1.0,-1,
unique_01592,H006,NKD,60,2,1.0,1,
unique_01593,H006,ZC,60,2,0.5,-1,
unique_01594,H006,ZC,60,2,0.5,1,
unique_01595,H006,ZC,60,2,1.0,-1,
unique_01596,H006,ZC,60,2,1.0,1,
unique_01597,H006,ZN,60,2,0.5,-1,
unique_01598,H006,ZN,60,2,0.5,1,
unique_01599,H006,ZN,60,2,1.0,-1,
unique_01600,H006,ZN,60,2,1.0,1,
unique_01601,H006,6E,60,4,0.5,-1,
unique_01602,H006,6E,60,4,0.5,1,
unique_01603,H006,6E,60,4,1.0,-1,
unique_01604,H006,6E,60,4,1.0,1,
unique_01605,H006,6J,60,4,0.5,-1,
unique_01606,H006,6J,60,4,0.5,1,
unique_01607,H006,6J,60,4,1.0,-1,
unique_01608,H006,6J,60,4,1.0,1,
unique_01609,H006,CL,60,4,0.5,-1,
unique_01610,H006,CL,60,4,0.5,1,
unique_01611,H006,CL,60,4,1.0,-1,
unique_01612,H006,CL,60,4,1.0,1,
unique_01613,H006,ES,60,4,0.5,-1,
unique_01614,H006,ES,60,4,0.5,1,
unique_01615,H006,ES,60,4,1.0,-1,
unique_01616,H006,ES,60,4,1.0,1,
unique_01617,H006,GC,60,4,0.5,-1,
unique_01618,H006,GC,60,4,0.5,1,
unique_01619,H006,GC,60,4,1.0,-1,
unique_01620,H006,GC,60,4,1.0,1,
unique_01621,H006,HG,60,4,0.5,-1,
unique_01622,H006,HG,60,4,0.5,1,
unique_01623,H006,HG,60,4,1.0,-1,
unique_01624,H006,HG,60,4,1.0,1,
unique_01625,H006,NG,60,4,0.5,-1,
unique_01626,H006,NG,60,4,0.5,1,
unique_01627,H006,NG,60,4,1.0,-1,
unique_01628,H006,NG,60,4,1.0,1,
unique_01629,H006,NKD,60,4,0.5,-1,
unique_01630,H006,NKD,60,4,0.5,1,
unique_01631,H006,NKD,60,4,1.0,-1,
unique_01632,H006,NKD,60,4,1.0,1,
unique_01633,H006,ZC,60,4,0.5,-1,
unique_01634,H006,ZC,60,4,0.5,1,
unique_01635,H006,ZC,60,4,1.0,-1,
unique_01636,H006,ZC,60,4,1.0,1,
unique_01637,H006,ZN,60,4,0.5,-1,
unique_01638,H006,ZN,60,4,0.5,1,
unique_01639,H006,ZN,60,4,1.0,-1,
unique_01640,H006,ZN,60,4,1.0,1,
unique_01641,H006,6E,60,8,0.5,-1,
unique_01642,H006,6E,60,8,0.5,1,
unique_01643,H006,6E,60,8,1.0,-1,
unique_01644,H006,6E,60,8,1.0,1,
unique_01645,H006,6J,60,8,0.5,-1,
unique_01646,H006,6J,60,8,0.5,1,
unique_01647,H006,6J,60,8,1.0,-1,
unique_01648,H006,6J,60,8,1.0,1,
unique_01649,H006,CL,60,8,0.5,-1,
unique_01650,H006,CL,60,8,0.5,1,
unique_01651,H006,CL,60,8,1.0,-1,
unique_01652,H006,CL,60,8,1.0,1,
unique_01653,H006,ES,60,8,0.5,-1,
unique_01654,H006,ES,60,8,0.5,1,
unique_01655,H006,ES,60,8,1.0,-1,
unique_01656,H006,ES,60,8,1.0,1,
unique_01657,H006,GC,60,8,0.5,-1,
unique_01658,H006,GC,60,8,0.5,1,
unique_01659,H006,GC,60,8,1.0,-1,
unique_01660,H006,GC,60,8,1.0,1,
unique_01661,H006,HG,60,8,0.5,-1,
unique_01662,H006,HG,60,8,0.5,1,
unique_01663,H006,HG,60,8,1.0,-1,
unique_01664,H006,HG,60,8,1.0,1,
unique_01665,H006,NG,60,8,0.5,-1,
unique_01666,H006,NG,60,8,0.5,1,
unique_01667,H006,NG,60,8,1.0,-1,
unique_01668,H006,NG,60,8,1.0,1,
unique_01669,H006,NKD,60,8,0.5,-1,
unique_01670,H006,NKD,60,8,0.5,1,
unique_01671,H006,NKD,60,8,1.0,-1,
unique_01672,H006,NKD,60,8,1.0,1,
unique_01673,H006,ZC,60,8,0.5,-1,
unique_01674,H006,ZC,60,8,0.5,1,
unique_01675,H006,ZC,60,8,1.0,-1,
unique_01676,H006,ZC,60,8,1.0,1,
unique_01677,H006,ZN,60,8,0.5,-1,
unique_01678,H006,ZN,60,8,0.5,1,
unique_01679,H006,ZN,60,8,1.0,-1,
unique_01680,H006,ZN,60,8,1.0,1,
unique_01681,H002,6E,60,2,0.25,-1,
unique_01682,H002,6E,60,2,0.25,1,
unique_01683,H002,6E,60,2,0.5,-1,
unique_01684,H002,6E,60,2,0.5,1,
unique_01685,H002,6E,60,2,0.75,-1,
unique_01686,H002,6E,60,2,0.75,1,
unique_01687,H002,6E,60,5,0.25,-1,
unique_01688,H002,6E,60,5,0.25,1,
unique_01689,H002,6E,60,5,0.5,-1,
unique_01690,H002,6E,60,5,0.5,1,
unique_01691,H002,6E,60,5,0.75,-1,
unique_01692,H002,6E,60,5,0.75,1,
unique_01693,H002,6E,60,10,0.25,-1,
unique_01694,H002,6E,60,10,0.25,1,
unique_01695,H002,6E,60,10,0.5,-1,
unique_01696,H002,6E,60,10,0.5,1,
unique_01697,H002,6E,60,10,0.75,-1,
unique_01698,H002,6E,60,10,0.75,1,
unique_01699,H002,6E,60,20,0.25,-1,
unique_01700,H002,6E,60,20,0.25,1,
unique_01701,H002,6E,60,20,0.5,-1,
unique_01702,H002,6E,60,20,0.5,1,
unique_01703,H002,6E,60,20,0.75,-1,
unique_01704,H002,6E,60,20,0.75,1,
unique_01705,H003,6E,60,20,0.0,-1,
unique_01706,H003,6E,60,20,0.0,1,
unique_01707,H003,6E,60,20,0.5,-1,
unique_01708,H003,6E,60,20,0.5,1,
unique_01709,H003,6E,60,20,1.0,-1,
unique_01710,H003,6E,60,20,1.0,1,
unique_01711,H003,6E,60,60,0.0,-1,
unique_01712,H003,6E,60,60,0.0,1,
unique_01713,H003,6E,60,60,0.5,-1,
unique_01714,H003,6E,60,60,0.5,1,
unique_01715,H003,6E,60,60,1.0,-1,
unique_01716,H003,6E,60,60,1.0,1,
unique_01717,H004,6E,60,10,0.2,-1,
unique_01718,H004,6E,60,10,0.2,1,
unique_01719,H004,6E,60,10,0.35,-1,
unique_01720,H004,6E,60,10,0.35,1,
unique_01721,H004,6E,60,20,0.2,-1,
unique_01722,H004,6E,60,20,0.2,1,
unique_01723,H004,6E,60,20,0.35,-1,
unique_01724,H004,6E,60,20,0.35,1,
unique_01725,H004,6E,60,40,0.2,-1,
unique_01726,H004,6E,60,40,0.2,1,
